DataID,Sensor/Actuator Name,Sensor/Actuator Type,Sensor Location,Date of Read,Sensor/Actuator Value
41592,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,84
41593,temp1,temp1,Hydroponics farm,06/12/2020 13:47,36
41594,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,26
41595,temp2,temp2,Hydroponics farm,06/12/2020 13:47,26
41596,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,62
41597,temp1,temp1,Hydroponics farm,06/12/2020 13:47,34
41598,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,7
41599,temp2,temp2,Hydroponics farm,06/12/2020 13:47,21
41600,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,98
41601,temp1,temp1,Hydroponics farm,06/12/2020 13:47,33
41602,ldr,ldr,Hydroponics farm,06/12/2020 13:47,397
41603,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,8
41604,temp2,temp2,Hydroponics farm,06/12/2020 13:47,21
41605,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,59
41606,temp1,temp1,Hydroponics farm,06/12/2020 13:47,40
41607,pump,pump,Hydroponics farm,06/12/2020 13:47,1
41608,heater,heater,Hydroponics farm,06/12/2020 13:47,1
41609,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,39
41610,temp2,temp2,Hydroponics farm,06/12/2020 13:47,30
41611,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,73
41612,temp1,temp1,Hydroponics farm,06/12/2020 13:47,38
41613,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,46
41614,temp2,temp2,Hydroponics farm,06/12/2020 13:47,25
41615,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,60
41616,temp1,temp1,Hydroponics farm,06/12/2020 13:47,39
41617,ldr,ldr,Hydroponics farm,06/12/2020 13:47,910
41618,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,52
41619,temp2,temp2,Hydroponics farm,06/12/2020 13:47,28
41620,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,100
41621,temp1,temp1,Hydroponics farm,06/12/2020 13:47,40
41622,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,14
41623,temp2,temp2,Hydroponics farm,06/12/2020 13:47,28
41624,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,82
41625,temp1,temp1,Hydroponics farm,06/12/2020 13:47,31
41626,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,45
41627,temp2,temp2,Hydroponics farm,06/12/2020 13:47,25
41628,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,96
41629,temp1,temp1,Hydroponics farm,06/12/2020 13:47,30
41630,ldr,ldr,Hydroponics farm,06/12/2020 13:47,221
41631,pump,pump,Hydroponics farm,06/12/2020 13:47,0
41632,heater,heater,Hydroponics farm,06/12/2020 13:47,1
41633,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,33
41634,temp2,temp2,Hydroponics farm,06/12/2020 13:47,23
41635,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,59
41636,temp1,temp1,Hydroponics farm,06/12/2020 13:47,36
41637,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,28
41638,temp2,temp2,Hydroponics farm,06/12/2020 13:47,26
41639,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,46
41640,temp1,temp1,Hydroponics farm,06/12/2020 13:47,37
41641,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,30
41642,temp2,temp2,Hydroponics farm,06/12/2020 13:47,20
41643,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,76
41644,temp1,temp1,Hydroponics farm,06/12/2020 13:47,39
41645,ldr,ldr,Hydroponics farm,06/12/2020 13:47,698
41646,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,9
41647,temp2,temp2,Hydroponics farm,06/12/2020 13:47,24
41648,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,52
41649,temp1,temp1,Hydroponics farm,06/12/2020 13:47,37
41650,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,21
41651,temp2,temp2,Hydroponics farm,06/12/2020 13:47,30
41652,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,64
41653,temp1,temp1,Hydroponics farm,06/12/2020 13:47,37
41654,pump,pump,Hydroponics farm,06/12/2020 13:47,1
41655,heater,heater,Hydroponics farm,06/12/2020 13:47,1
41656,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,14
41657,temp2,temp2,Hydroponics farm,06/12/2020 13:47,25
41658,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,87
41659,temp1,temp1,Hydroponics farm,06/12/2020 13:47,38
41660,ldr,ldr,Hydroponics farm,06/12/2020 13:47,859
41661,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,29
41662,temp2,temp2,Hydroponics farm,06/12/2020 13:47,25
41663,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,86
41664,temp1,temp1,Hydroponics farm,06/12/2020 13:47,36
41665,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,37
41666,temp2,temp2,Hydroponics farm,06/12/2020 13:47,24
41667,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,62
41668,temp1,temp1,Hydroponics farm,06/12/2020 13:47,31
41669,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,40
41670,temp2,temp2,Hydroponics farm,06/12/2020 13:47,21
41671,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,69
41672,temp1,temp1,Hydroponics farm,06/12/2020 13:47,31
41673,ldr,ldr,Hydroponics farm,06/12/2020 13:47,136
41674,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,32
41675,temp2,temp2,Hydroponics farm,06/12/2020 13:47,21
41676,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,73
41677,temp1,temp1,Hydroponics farm,06/12/2020 13:47,32
41678,pump,pump,Hydroponics farm,06/12/2020 13:47,0
41679,heater,heater,Hydroponics farm,06/12/2020 13:47,0
41680,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,15
41681,temp2,temp2,Hydroponics farm,06/12/2020 13:47,29
41682,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,73
41683,temp1,temp1,Hydroponics farm,06/12/2020 13:47,30
41684,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,13
41685,temp2,temp2,Hydroponics farm,06/12/2020 13:47,26
41686,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,72
41687,temp1,temp1,Hydroponics farm,06/12/2020 13:47,40
41688,ldr,ldr,Hydroponics farm,06/12/2020 13:47,769
41689,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,58
41690,temp2,temp2,Hydroponics farm,06/12/2020 13:47,29
41691,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,42
41692,temp1,temp1,Hydroponics farm,06/12/2020 13:47,33
41693,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,44
41694,temp2,temp2,Hydroponics farm,06/12/2020 13:47,20
41695,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,89
41696,temp1,temp1,Hydroponics farm,06/12/2020 13:47,37
41697,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,33
41698,temp2,temp2,Hydroponics farm,06/12/2020 13:47,27
41699,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,40
41700,temp1,temp1,Hydroponics farm,06/12/2020 13:47,32
41701,ldr,ldr,Hydroponics farm,06/12/2020 13:47,325
41702,pump,pump,Hydroponics farm,06/12/2020 13:47,1
41703,heater,heater,Hydroponics farm,06/12/2020 13:47,1
41704,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,10
41705,temp2,temp2,Hydroponics farm,06/12/2020 13:47,22
41706,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,49
41707,temp1,temp1,Hydroponics farm,06/12/2020 13:47,35
41708,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,53
41709,temp2,temp2,Hydroponics farm,06/12/2020 13:47,30
41710,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,62
41711,temp1,temp1,Hydroponics farm,06/12/2020 13:47,35
41712,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,32
41713,temp2,temp2,Hydroponics farm,06/12/2020 13:47,30
41714,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,86
41715,temp1,temp1,Hydroponics farm,06/12/2020 13:47,33
41716,ldr,ldr,Hydroponics farm,06/12/2020 13:47,290
41717,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,21
41718,temp2,temp2,Hydroponics farm,06/12/2020 13:47,20
41719,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,76
41720,temp1,temp1,Hydroponics farm,06/12/2020 13:47,39
41721,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,51
41722,temp2,temp2,Hydroponics farm,06/12/2020 13:47,27
41723,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,93
41724,temp1,temp1,Hydroponics farm,06/12/2020 13:47,33
41725,pump,pump,Hydroponics farm,06/12/2020 13:47,0
41726,heater,heater,Hydroponics farm,06/12/2020 13:47,0
41727,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,43
41728,temp2,temp2,Hydroponics farm,06/12/2020 13:47,23
41729,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,49
41730,temp1,temp1,Hydroponics farm,06/12/2020 13:47,36
41731,ldr,ldr,Hydroponics farm,06/12/2020 13:47,803
41732,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,44
41733,temp2,temp2,Hydroponics farm,06/12/2020 13:47,23
41734,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,68
41735,temp1,temp1,Hydroponics farm,06/12/2020 13:47,39
41736,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,12
41737,temp2,temp2,Hydroponics farm,06/12/2020 13:47,30
41738,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,53
41739,temp1,temp1,Hydroponics farm,06/12/2020 13:47,39
41740,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,45
41741,temp2,temp2,Hydroponics farm,06/12/2020 13:47,26
41742,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,87
41743,temp1,temp1,Hydroponics farm,06/12/2020 13:47,31
41744,ldr,ldr,Hydroponics farm,06/12/2020 13:47,343
41745,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,30
41746,temp2,temp2,Hydroponics farm,06/12/2020 13:47,24
41747,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,71
41748,temp1,temp1,Hydroponics farm,06/12/2020 13:47,39
41749,pump,pump,Hydroponics farm,06/12/2020 13:47,1
41750,heater,heater,Hydroponics farm,06/12/2020 13:47,1
41751,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,38
41752,temp2,temp2,Hydroponics farm,06/12/2020 13:47,27
41753,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,98
41754,temp1,temp1,Hydroponics farm,06/12/2020 13:47,37
41755,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,22
41756,temp2,temp2,Hydroponics farm,06/12/2020 13:47,20
41757,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,53
41758,temp1,temp1,Hydroponics farm,06/12/2020 13:47,39
41759,ldr,ldr,Hydroponics farm,06/12/2020 13:47,611
41760,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,15
41761,temp2,temp2,Hydroponics farm,06/12/2020 13:47,28
41762,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,55
41763,temp1,temp1,Hydroponics farm,06/12/2020 13:47,37
41764,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,7
41765,temp2,temp2,Hydroponics farm,06/12/2020 13:47,25
41766,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,53
41767,temp1,temp1,Hydroponics farm,06/12/2020 13:47,36
41768,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,55
41769,temp2,temp2,Hydroponics farm,06/12/2020 13:47,24
41770,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,52
41771,temp1,temp1,Hydroponics farm,06/12/2020 13:47,36
41772,ldr,ldr,Hydroponics farm,06/12/2020 13:47,872
41773,pump,pump,Hydroponics farm,06/12/2020 13:47,1
41774,heater,heater,Hydroponics farm,06/12/2020 13:47,0
41775,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,14
41776,temp2,temp2,Hydroponics farm,06/12/2020 13:47,29
41777,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,97
41778,temp1,temp1,Hydroponics farm,06/12/2020 13:47,34
41779,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,23
41780,temp2,temp2,Hydroponics farm,06/12/2020 13:47,22
41781,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,40
41782,temp1,temp1,Hydroponics farm,06/12/2020 13:47,36
41783,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,54
41784,temp2,temp2,Hydroponics farm,06/12/2020 13:47,30
41785,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,53
41786,temp1,temp1,Hydroponics farm,06/12/2020 13:47,40
41787,ldr,ldr,Hydroponics farm,06/12/2020 13:47,880
41788,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,16
41789,temp2,temp2,Hydroponics farm,06/12/2020 13:47,25
41790,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,73
41791,temp1,temp1,Hydroponics farm,06/12/2020 13:47,35
41792,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,10
41793,temp2,temp2,Hydroponics farm,06/12/2020 13:47,20
41794,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,47
41795,temp1,temp1,Hydroponics farm,06/12/2020 13:47,36
41796,pump,pump,Hydroponics farm,06/12/2020 13:47,0
41797,heater,heater,Hydroponics farm,06/12/2020 13:47,1
41798,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,43
41799,temp2,temp2,Hydroponics farm,06/12/2020 13:47,24
41800,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,90
41801,temp1,temp1,Hydroponics farm,06/12/2020 13:47,36
41802,ldr,ldr,Hydroponics farm,06/12/2020 13:47,806
41803,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,35
41804,temp2,temp2,Hydroponics farm,06/12/2020 13:47,22
41805,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,62
41806,temp1,temp1,Hydroponics farm,06/12/2020 13:47,37
41807,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,47
41808,temp2,temp2,Hydroponics farm,06/12/2020 13:47,29
41809,humidity2,humidity2,Hydroponics farm,06/12/2020 13:47,51
41810,temp1,temp1,Hydroponics farm,06/12/2020 13:47,30
41811,humidity1,humidity1,Hydroponics farm,06/12/2020 13:47,11
41812,temp2,temp2,Hydroponics farm,06/12/2020 13:48,25
41813,humidity2,humidity2,Hydroponics farm,06/12/2020 13:48,98
41814,temp1,temp1,Hydroponics farm,06/12/2020 13:48,30
41815,ldr,ldr,Hydroponics farm,06/12/2020 13:48,43
41816,humidity1,humidity1,Hydroponics farm,06/12/2020 13:48,59
41817,temp2,temp2,Hydroponics farm,06/12/2020 13:48,28
41818,humidity2,humidity2,Hydroponics farm,06/12/2020 13:48,46
41819,temp1,temp1,Hydroponics farm,06/12/2020 13:48,40
41820,pump,pump,Hydroponics farm,06/12/2020 13:48,0
41821,heater,heater,Hydroponics farm,06/12/2020 13:48,0
41822,humidity1,humidity1,Hydroponics farm,06/12/2020 13:48,40
41823,temp2,temp2,Hydroponics farm,06/12/2020 13:48,28
41824,humidity2,humidity2,Hydroponics farm,06/12/2020 13:48,93
41825,temp1,temp1,Hydroponics farm,06/12/2020 13:48,31
41826,humidity1,humidity1,Hydroponics farm,06/12/2020 13:48,7
41827,temp2,temp2,Hydroponics farm,06/12/2020 13:48,21
41828,humidity2,humidity2,Hydroponics farm,06/12/2020 13:48,45
41829,temp1,temp1,Hydroponics farm,06/12/2020 13:48,31
41830,ldr,ldr,Hydroponics farm,06/12/2020 13:48,55
41831,humidity1,humidity1,Hydroponics farm,06/12/2020 13:48,21
41832,temp2,temp2,Hydroponics farm,06/12/2020 13:48,22
41833,humidity2,humidity2,Hydroponics farm,06/12/2020 13:48,60
41834,temp1,temp1,Hydroponics farm,06/12/2020 13:48,34
41835,humidity1,humidity1,Hydroponics farm,06/12/2020 13:48,39
41836,temp2,temp2,Hydroponics farm,06/12/2020 13:48,26
41837,humidity2,humidity2,Hydroponics farm,06/12/2020 13:48,96
41838,temp1,temp1,Hydroponics farm,06/12/2020 13:48,34
41839,humidity1,humidity1,Hydroponics farm,06/12/2020 13:48,19
41840,temp2,temp2,Hydroponics farm,06/12/2020 13:48,24
41841,humidity2,humidity2,Hydroponics farm,06/12/2020 13:48,84
41842,temp1,temp1,Hydroponics farm,06/12/2020 13:48,34
41843,ldr,ldr,Hydroponics farm,06/12/2020 13:48,297
41844,pump,pump,Hydroponics farm,06/12/2020 13:48,0
41845,heater,heater,Hydroponics farm,06/12/2020 13:48,0
41846,humidity1,humidity1,Hydroponics farm,06/12/2020 13:48,52
41847,temp2,temp2,Hydroponics farm,06/12/2020 13:48,24
41848,humidity2,humidity2,Hydroponics farm,06/12/2020 13:48,66
41849,temp1,temp1,Hydroponics farm,06/12/2020 13:48,32
41850,humidity1,humidity1,Hydroponics farm,06/12/2020 13:48,56
41851,temp2,temp2,Hydroponics farm,06/12/2020 13:48,20
41852,humidity2,humidity2,Hydroponics farm,06/12/2020 13:48,56
41853,temp1,temp1,Hydroponics farm,06/12/2020 13:48,39
41854,humidity1,humidity1,Hydroponics farm,06/12/2020 13:48,18
41855,temp2,temp2,Hydroponics farm,06/12/2020 13:48,22
41856,humidity2,humidity2,Hydroponics farm,06/12/2020 13:48,82
41857,temp1,temp1,Hydroponics farm,06/12/2020 13:48,35
41858,ldr,ldr,Hydroponics farm,06/12/2020 13:48,870
41859,humidity1,humidity1,Hydroponics farm,06/12/2020 13:48,43
41860,temp2,temp2,Hydroponics farm,06/12/2020 13:48,26
41861,humidity2,humidity2,Hydroponics farm,06/12/2020 13:48,90
41862,temp1,temp1,Hydroponics farm,06/12/2020 13:48,34
41863,humidity1,humidity1,Hydroponics farm,06/12/2020 13:48,48
41864,temp2,temp2,Hydroponics farm,06/12/2020 13:48,28
41865,humidity2,humidity2,Hydroponics farm,06/12/2020 13:48,41
41866,temp1,temp1,Hydroponics farm,06/12/2020 13:48,37
41867,pump,pump,Hydroponics farm,06/12/2020 13:48,1
41868,heater,heater,Hydroponics farm,06/12/2020 13:48,0
41869,humidity1,humidity1,Hydroponics farm,06/12/2020 13:48,51
41870,temp2,temp2,Hydroponics farm,06/12/2020 13:48,27
41871,humidity2,humidity2,Hydroponics farm,06/12/2020 13:48,49
41872,temp1,temp1,Hydroponics farm,06/12/2020 13:48,34
41873,ldr,ldr,Hydroponics farm,06/12/2020 13:48,216
41874,humidity1,humidity1,Hydroponics farm,06/12/2020 13:48,39
41875,temp2,temp2,Hydroponics farm,06/12/2020 13:48,25
41876,humidity2,humidity2,Hydroponics farm,06/12/2020 13:48,74
41877,temp1,temp1,Hydroponics farm,06/12/2020 13:48,38
41878,humidity1,humidity1,Hydroponics farm,06/12/2020 13:48,18
41879,temp2,temp2,Hydroponics farm,06/12/2020 13:48,26
41880,humidity2,humidity2,Hydroponics farm,06/12/2020 13:48,87
41881,temp1,temp1,Hydroponics farm,06/12/2020 13:48,38
41882,humidity1,humidity1,Hydroponics farm,06/12/2020 13:48,17
41883,temp2,temp2,Hydroponics farm,06/12/2020 13:48,24
41884,humidity2,humidity2,Hydroponics farm,06/12/2020 13:48,92
41885,temp1,temp1,Hydroponics farm,06/12/2020 13:48,35
41886,ldr,ldr,Hydroponics farm,06/12/2020 13:48,763
41887,humidity1,humidity1,Hydroponics farm,06/12/2020 13:48,46
41888,temp2,temp2,Hydroponics farm,06/12/2020 13:48,27
41889,humidity2,humidity2,Hydroponics farm,06/12/2020 13:48,54
41890,temp1,temp1,Hydroponics farm,06/12/2020 13:48,38
41891,pump,pump,Hydroponics farm,06/12/2020 13:48,1
41892,heater,heater,Hydroponics farm,06/12/2020 13:48,0
41893,humidity1,humidity1,Hydroponics farm,06/12/2020 13:48,35
41894,temp2,temp2,Hydroponics farm,06/12/2020 13:48,27
41895,humidity2,humidity2,Hydroponics farm,06/12/2020 13:48,89
41896,temp1,temp1,Hydroponics farm,06/12/2020 13:48,31
41897,humidity1,humidity1,Hydroponics farm,06/12/2020 13:48,49
41898,temp2,temp2,Hydroponics farm,06/12/2020 13:48,28
41899,humidity2,humidity2,Hydroponics farm,06/12/2020 13:48,86
41900,temp1,temp1,Hydroponics farm,06/12/2020 13:48,35
41901,ldr,ldr,Hydroponics farm,06/12/2020 13:48,985
41902,humidity1,humidity1,Hydroponics farm,06/12/2020 13:48,21
41903,temp2,temp2,Hydroponics farm,06/12/2020 13:48,23
41904,humidity2,humidity2,Hydroponics farm,06/12/2020 13:48,40
41905,temp1,temp1,Hydroponics farm,06/12/2020 13:48,38
41906,humidity1,humidity1,Hydroponics farm,06/12/2020 13:48,52
41907,temp2,temp2,Hydroponics farm,06/12/2020 13:48,28
41908,humidity2,humidity2,Hydroponics farm,06/12/2020 13:48,85
41909,temp1,temp1,Hydroponics farm,06/12/2020 13:48,30
41910,humidity1,humidity1,Hydroponics farm,06/12/2020 13:48,10
41911,temp2,temp2,Hydroponics farm,06/12/2020 13:48,28
41912,humidity2,humidity2,Hydroponics farm,06/12/2020 13:48,84
41913,temp1,temp1,Hydroponics farm,06/12/2020 13:48,30
41914,ldr,ldr,Hydroponics farm,06/12/2020 13:48,312
41915,pump,pump,Hydroponics farm,06/12/2020 13:48,1
41916,heater,heater,Hydroponics farm,06/12/2020 13:48,0
41917,humidity1,humidity1,Hydroponics farm,06/12/2020 13:48,12
41918,temp2,temp2,Hydroponics farm,06/12/2020 13:48,27
41919,humidity2,humidity2,Hydroponics farm,06/12/2020 13:48,46
41920,temp1,temp1,Hydroponics farm,06/12/2020 13:48,34
41921,humidity1,humidity1,Hydroponics farm,06/12/2020 13:48,18
41922,temp2,temp2,Hydroponics farm,06/12/2020 13:48,27
41923,humidity2,humidity2,Hydroponics farm,06/12/2020 13:48,77
41924,temp1,temp1,Hydroponics farm,06/12/2020 13:48,32
41925,humidity1,humidity1,Hydroponics farm,06/12/2020 13:48,13
41926,temp2,temp2,Hydroponics farm,06/12/2020 13:48,28
41927,humidity2,humidity2,Hydroponics farm,06/12/2020 13:48,85
41928,temp1,temp1,Hydroponics farm,06/12/2020 13:48,38
41929,ldr,ldr,Hydroponics farm,06/12/2020 13:48,791
41930,humidity1,humidity1,Hydroponics farm,06/12/2020 13:48,33
41931,temp2,temp2,Hydroponics farm,06/12/2020 13:48,29
41932,humidity2,humidity2,Hydroponics farm,06/12/2020 13:48,40
41933,temp1,temp1,Hydroponics farm,06/12/2020 13:48,39
41934,humidity1,humidity1,Hydroponics farm,06/12/2020 13:48,26
41935,temp2,temp2,Hydroponics farm,06/12/2020 13:48,23
41936,humidity2,humidity2,Hydroponics farm,06/12/2020 13:48,67
41937,temp1,temp1,Hydroponics farm,06/12/2020 13:48,33
41938,pump,pump,Hydroponics farm,06/12/2020 13:48,1
41939,heater,heater,Hydroponics farm,06/12/2020 13:48,0
41940,humidity1,humidity1,Hydroponics farm,06/12/2020 13:48,52
